
"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Dynamic Partition Forest: An Efficient and Distributed Indexing Scheme for Similarity Search based on Hashing.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Learning Fast and Slow: A Unified Batch/Stream Framework.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Multi-Attribute Topic Feature Construction for Social Media-based Prediction.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Improving Query Execution Performance in Big Data using Cuckoo Filter.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Dynamic Network Embeddings: From Random Walks to Temporal Random Walks.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Exploring Size-Speed Trade-Offs in Static Index Pruning.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,The content correlation of multiple streaming edges.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Enumerating Top-k Quasi-Cliques.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,An Application of Storage-Optimal MatDot Codes for Coded Matrix Multiplication: Fast k-Nearest Neighbors Estimation.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,"DLA: a Distributed, Location-based and Apriori-based Algorithm for Biological Sequence Pattern Mining."

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,All-in-One Urban Mobility Mapping Application with Optional Routing Capabilities.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Scalable K-Core Decomposition for Static Graphs Using a Dynamic Graph Data Structure.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Speed Accuracy Trade-off in Pedestrian and Vehicle Detection Using Localized Big Data.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Deep Learning for Predicting Dynamic Uncertain Opinions in Network Data.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Motif-Preserving Dynamic Local Graph Cut.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Density-aware Local Siamese Autoencoder Network Embedding with Autoencoder Graph Clustering.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Phishing URL Detection with Oversampling based on Text Generative Adversarial Networks.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,"When Machine Learning Meets Blockchain: A Decentralized, Privacy-preserving and Secure Design."

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,GCI: A Transfer Learning Approach for Detecting Cheats of Computer Game.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Do Bitcoin Users Really Care About Anonymity? An Analysis of the Bitcoin Transaction Graph.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,A Unified Unsupervised Gaussian Mixture Variational Autoencoder for High Dimensional Outlier Detection.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,There goes Wally: Anonymously sharing your location gives you away.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Benchmarking Anomaly Detection Algorithms in an Industrial Context: Dealing with Scarce Labels and Multiple Positive Types.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,PrivacyZone: A Novel Approach to Protecting Location Privacy of Mobile Users.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Actionable Objective Optimization for Suspicious Behavior Detection on Large Bipartite Graphs.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Automated Generation and Selection of Interpretable Features for Enterprise Security.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,An Integrated Knowledge Graph to Automate GDPR and PCI DSS Compliance.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Graph Mining-based Trust Evaluation Mechanism with Multidimensional Features for Large-scale Heterogeneous Threat Intelligence.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Toward End-to-End Deception Detection in Videos.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Novel anomaly detection and classification schemes for Machine-to-Machine uplink.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Learning Light-Weight Edge-Deployable Privacy Models.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,CVExplorer: Multidimensional Visualization for Common Vulnerabilities and Exposures.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,dynamicMF: A Matrix Factorization Approach to Monitor Resource Usage in High Performance Computing Systems.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Two Birds with One Network: Unifying Failure Event Prediction and Time-to-failure Modeling.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,A Structured Learning Approach with Neural Conditional Random Fields for Sleep Staging.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Dynamic Prediction of ICU Mortality Risk Using Domain Adaptation.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,"Technology Enablers for Big Data, Multi-Stage Analysis in Medical Image Processing."

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Realtime Robustification of Interdependent Networks under Cascading Attacks.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,The Unbanked and Poverty: Predicting area-level socio-economic vulnerability from M-Money transactions.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Transfer learning for time series classification.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Integrating the University of São Paulo Security Mobile App to the Electronic Monitoring System.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Profiling Driver Behavior for Personalized Insurance Pricing and Maximal Profit.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Mining Illegal Insider Trading of Stocks: A Proactive Approach.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Exploiting Knowledge Graph to Improve Text-based Prediction.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Optimizing Taxi Carpool Policies via Reinforcement Learning and Spatio-Temporal Mining.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,An Unsupervised Learning Based Approach for Mining Attribute Based Access Control Policies.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,A Minimax Approach for Classification with Big-data.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Inferring Housing Demand based on Express Delivery Data.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,A Bayesian Approach to Residential Property Valuation Based on Built Environment and House Characteristics.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,IL-Net: Using Expert Knowledge to Guide the Design of Furcated Neural Networks.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,"Enabling of Predictive Maintenance in the Brownfield through Low-Cost Sensors, an IIoT-Architecture and Machine Learning."

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Knowledge-Guided Bayesian Support Vector Machine for High-Dimensional Data with Application to Analysis of Genomics Data.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Large-Scale Validation of Hypothesis Generation Systems via Candidate Ranking.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Are Abstracts Enough for Hypothesis Generation?

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Market Abnormality Period Detection via Co-movement Attention Model.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Time-aware Subgroup Matrix Decomposition: Imputing Missing Data Using Forecasting Events.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Learning Informative and Private Representations via Generative Adversarial Networks.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,RiskSens: A Multi-view Learning Approach to Identifying Risky Traffic Locations in Intelligent Transportation Systems Using Social and Remote Sensing.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Situation-Based Interpretable Learning for Personality Prediction in Social Media.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,A Subspace Pre-learning Approach to Fast High-Accuracy Machine Learning of Large XOR PUFs with Component-Differential Challenges.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Personalized heart failure severity estimates using passive smartphone data.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Defining an Alert Mechanism for Detecting likely threats to National Security.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Distributed Reverse DNS Geolocation.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Distributed Learning of Deep Sparse Neural Networks for High-dimensional Classification.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,NetClips: A Framework for Video Analytics in Sports Broadcast.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Scalable Classification of Univariate and Multivariate Time Series.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Social-Media aided Hyperlocal Help-Network Matching & Routing during Emergencies.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,Data-driven Blockbuster Planning on Online Movie Knowledge Library.

"IEEE International Conference on Big Data, Big Data 2019, Seattle, WA, USA, December 10-13, 2019.",____,A Hierarchical Framework for Timely Freeway Accident Detection and Localization.
